UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02   
217518,"R",63584036,"R",205245046,"Z",0,"R",283801006,"R",147470480,"R",106704209,"R",120282213,"R",16048313,"R",8025492,"R",8022821,"R",136330526,"R",6780121,"R",293099405,"R",78687240,"R",5330569,"R",22500,"R",383919835,"R",178674789,"R",160304086,"R",155241534,"R",0,"R",5062552,"R",131267974,"R",0,"R",136330526,"R",2814869,"R",695094,"Z",0,"Z",0,"R",597660,"R",51491186,"R",55598809,"R",52783940,"R",0,"R",52783940,"R",90403656,"R",90403656,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6588380,"R",6588380,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4205353,"R",1284617,"R",2727478,"R",193258,"R",4205353,"R",1284617,"R",2727478,"R",193258,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5468323,"R",4561040,"R",907283,"Z",0,"Z",0,"Z",0,"R",50488825,"R",50488825,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3149549,"R",3015635,"R",133914,"R",0,"R",160304086,"R",156342153,"R",3768675,"R",193258,"R",0,"R",1600939,"R",-1600939,"Z",0,"R",160304086,"R",157943092,"R",2167736,"R",193258,"R",77043522,"R",43466754,"R",0,"Z",0,"R",0,"Z",0,"R",5572387,"R",2447311,"R",19394925,"R",8500879,"R",20470742,"R",10221147,"R",32750106,"R",7793782,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",9852,"R",0,"R",155241534,"R",72429873,"R",23432883,"R",8845679,"R",12243862,"R",4222981,"R",34066256, 1,"R",67584900,"R",69203230
217536,"R",61996000,"R",104564000,"R",0,"R",189738000,"R",56246000,"R",43039000,"R",110646000,"R",22846000,"R",15841000,"R",7005000,"R",133492000,"R",7759000,"R",165461000,"R",35725000,"R",1089000,"R",0,"R",210034000,"R",105470000,"R",76741000,"R",71517000,"R",0,"R",5224000,"R",128268000,"R",0,"R",133492000,"R",2331314,"R",420232,"R",193068,"R",0,"R",449629,"R",39245095,"R",42639338,"R",39694724,"R",0,"R",39694724,"R",46555000,"R",46555000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",833000,"R",833000,"R",0,"R",0,"R",19000,"R",19000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4633000,"R",2094000,"R",2221000,"R",318000,"R",4633000,"R",2094000,"R",2221000,"R",318000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4142000,"R",3557000,"R",585000,"R",0,"R",0,"R",0,"R",19989000,"R",19989000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",570000,"R",570000,"R",0,"R",0,"R",76741000,"R",73617000,"R",2806000,"R",318000,"R",0,"R",1482000,"R",-1482000,"R",0,"R",76741000,"R",75099000,"R",1324000,"R",318000,"R",23312000,"R",14361000,"R",496000,"R",198000,"R",0,"R",0,"R",6058000,"R",2716000,"R",12409000,"R",5287000,"R",13226000,"R",5875000,"R",15734000,"R",2201000,"R",282000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",71517000,"R",30638000,"R",8903000,"R",3819000,"R",7769000,"R",1499000,"R",18889000, 1,"R",59885000,"R",62711000
217606,"R",542788,"R",16842994,"R",1105890,"R",18491672,"R",1185512,"R",0,"R",16501882,"R",804278,"R",394989,"R",409289,"R",17306160,"R",3700000,"R",15760948,"R",1786153,"R",0,"R",0,"R",21247101,"R",4404107,"R",5591330,"R",6201163,"R",1219666,"R",609833,"R",17915993,"R",-1219666,"R",17306160,"R",867548,"R",23202,"R",0,"R",0,"R",0,"R",0,"R",890750,"R",10000,"R",0,"R",10000,"R",3568943,"R",3568943,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1074891,"R",831533,"R",193358,"R",50000,"R",1074891,"R",831533,"R",193358,"R",50000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13733,"R",-30345,"R",39944,"R",4134,"R",0,"R",0,"R",933763,"R",933763,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",226260,"R",-226260,"R",0,"R",5591330,"R",5530154,"R",7042,"R",54134,"R",0,"R",0,"R",0,"R",0,"R",5591330,"R",5530154,"R",7042,"R",54134,"R",2660832,"R",1561514,"R",0,"R",0,"R",0,"R",0,"R",444462,"R",125256,"R",278276,"R",240791,"R",1903094,"R",495928,"R",583999,"R",122774,"R",300000,"R",0,"R",0,"R",0,"R",0,"R",30500,"R",0,"R",6201163,"R",2546263,"R",336822,"R",617651,"R",561627,"R",19462,"R",2119338, 1,"R",546008,"R",542788
217624,"R",5850000,"R",34526473,"R",0,"R",45511752,"R",27441822,"R",22659504,"R",17757046,"R",312884,"R",312884,"R",0,"R",18069930,"R",1718480,"R",48307562,"R",5881051,"R",992453,"R",2353796,"R",59253342,"R",24726869,"R",16773582,"R",15484882,"R",0,"R",1288700,"R",16781230,"R",0,"R",18069930,"R",2839144,"R",3439625,"R",803075,"R",0,"R",940929,"R",0,"R",8022773,"R",940929,"R",0,"R",940929,"R",6375471,"R",6375471,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4032700,"R",4032700,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2975408,"R",2975408,"R",0,"R",0,"R",2975408,"R",2975408,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20169,"R",20169,"R",0,"R",0,"R",0,"R",0,"R",3095691,"R",3095691,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",274143,"R",274143,"R",0,"R",0,"R",16773582,"R",16773582,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16773582,"R",16773582,"R",0,"R",0,"R",2538873,"R",1649077,"R",0,"R",0,"R",381535,"R",215455,"R",1842981,"R",715932,"R",1832125,"R",355345,"R",7001287,"R",1708510,"R",1888081,"R",27000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",15484882,"R",4671319,"R",334763,"R",1430252,"R",1680736,"R",1154534,"R",6213278, 1,"R",312884,"R",739913
217633,"R",29606646,"R",85742901,"R",0,"R",172801167,"R",44131727,"R",32667621,"R",96229409,"R",32440031,"R",20750292,"R",11689739,"R",128669440,"R",6691208,"R",101900681,"R",16128843,"R",819834,"R",0,"R",125540566,"R",39797665,"R",64279403,"R",56560580,"R",0,"R",7718823,"R",120950617,"R",0,"R",128669440,"R",3275211,"R",534345,"R",4317200,"R",0,"R",1186811,"R",27503223,"R",36816790,"R",24390313,"R",4299721,"R",28690034,"R",47787045,"R",47787045,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",266852,"R",266852,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3048085,"R",379922,"R",2251455,"R",416708,"R",2913981,"R",379922,"R",2117351,"R",416708,"R",134104,"R",0,"R",134104,"R",0,"R",1186811,"R",1186811,"R",0,"R",0,"R",2161208,"R",782882,"R",1420555,"R",-42229,"R",0,"R",0,"R",8424286,"R",8424286,"R",0,"R",0,"R",75645,"R",75645,"R",0,"R",0,"R",1329471,"R",1329471,"R",0,"R",0,"R",64279403,"R",60232914,"R",3672010,"R",374479,"R",0,"R",2397785,"R",-2397785,"Z",0,"R",64279403,"R",62630699,"R",1274225,"R",374479,"R",20658960,"R",13897137,"R",0,"R",0,"R",135230,"R",61764,"R",5141991,"R",2530855,"R",10436301,"R",5215362,"R",11169920,"R",3294664,"R",8853418,"R",842773,"Z",0,"Z",0,"Z",0,"R",164760,"R",15836,"R",0,"R",0,"R",56560580,"R",25858391,"R",4950718,"R",2586371,"R",4139068,"R",1163875,"R",17862157, 1,"R",44683602,"R",46133121
217688,"R",21505102,"R",80717861,"R",0,"R",187935758,"R",63761344,"R",55952984,"R",100867987,"R",23306427,"R",17683677,"R",5622750,"R",124174414,"R",19513075,"R",95250946,"R",9487884,"R",5677839,"R",0,"R",129929744,"R",49211883,"R",62070632,"R",57581415,"R",0,"R",4489217,"R",119687813,"R",-2616,"R",124174414,"R",6012300,"R",724092,"R",0,"R",0,"R",445284,"R",31138061,"R",38319737,"R",32494998,"R",0,"R",32494998,"R",40919922,"R",40919922,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",1323583,"R",1323583,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2736300,"R",785540,"R",1616132,"R",334628,"R",2736300,"R",785540,"R",1616132,"R",334628,"R",0,"R",0,"R",0,"R",0,"R",1493795,"R",1493795,"R",0,"R",0,"R",2268637,"R",1459860,"R",793047,"R",15730,"R",0,"R",0,"R",11959749,"R",11959749,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1368646,"R",4128183,"R",-2409179,"R",-350358,"R",62070632,"R",62070632,"R",0,"R",0,"R",0,"R",1914516,"R",-1914516,"R",0,"R",62070632,"R",63985148,"R",-1914516,"R",0,"R",23346907,"R",14534094,"R",0,"R",0,"R",0,"R",0,"R",2462252,"R",796972,"R",15276360,"R",5787178,"R",12381538,"R",3491598,"R",4114358,"R",228313,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",57581415,"R",24838155,"R",5494490,"R",6456453,"R",3300678,"R",648793,"R",16842846, 1,"R",18162991,"R",19630648
217721,"R",27333005,"R",81028907,"R",0,"R",115438090,"R",83095492,"R",69537793,"R",17154237,"R",15188361,"R",14228757,"R",959604,"R",32342598,"R",15140756,"R",129442146,"R",26798991,"R",736594,"R",0,"R",172118487,"R",91089580,"R",50561430,"R",50114584,"R",-20774,"R",426072,"R",31916525,"R",1,"R",32342598,"R",8109351,"R",711185,"R",3041776,"R",0,"R",15053127,"R",38045,"R",26953484,"R",15091172,"R",0,"R",15091172,"R",23926811,"R",23926811,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6645457,"R",492909,"R",6152548,"R",0,"R",753853,"R",0,"R",753853,"R",0,"R",746311,"R",0,"R",746311,"R",0,"R",1976697,"R",1398016,"R",25385,"R",553296,"R",1976697,"R",1398016,"R",25385,"R",553296,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",635077,"R",614303,"R",0,"R",20774,"R",0,"R",0,"R",13822190,"R",13822190,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2055034,"R",2075808,"R",0,"R",-20774,"R",50561430,"R",42330037,"R",7678097,"R",553296,"R",0,"R",7976400,"R",-7976400,"R",0,"R",50561430,"R",50306437,"R",-298303,"R",553296,"R",9813527,"R",6564190,"R",1504893,"R",652721,"R",811054,"R",204961,"R",2979312,"R",1652805,"R",9050825,"R",3388495,"R",15710743,"R",7567707,"R",10022096,"R",146280,"R",222134,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",50114584,"R",20177159,"R",1971869,"R",10156863,"R",6053437,"R",4696403,"R",7058853, 1,"R",24998716,"R",21340095
217749,"R",15584280,"R",157834620,"R",23000000,"R",205319646,"R",11630748,"R",712995,"R",175666280,"R",18022618,"R",13909408,"R",4113210,"R",193688898,"R",14664512,"R",134208714,"R",13207512,"R",1118346,"R",2621201,"R",165820285,"R",7985665,"R",67062556,"R",76519393,"R",0,"R",-9456837,"R",203145735,"R",0,"R",193688898,"R",4287496,"R",135000,"R",3253373,"Z",0,"R",10901981,"Z",0,"R",18577850,"R",10901981,"Z",0,"R",10901981,"R",28416485,"R",28416485,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7329846,"R",4412769,"R",2838034,"R",79043,"R",7329846,"R",4412769,"R",2838034,"R",79043,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",351825,"R",197732,"R",154093,"Z",0,"Z",0,"Z",0,"R",12486686,"R",12486686,"Z",0,"Z",0,"R",3913286,"R",3913286,"Z",0,"Z",0,"R",14564428,"R",13709247,"R",855181,"R",0,"R",67062556,"R",63136205,"R",3847308,"R",79043,"R",0,"R",-1639187,"R",1639187,"Z",0,"R",67062556,"R",61497018,"R",5486495,"R",79043,"R",18353633,"R",11637260,"Z",0,"Z",0,"Z",0,"Z",0,"R",10385007,"R",3618935,"R",11056505,"R",3890751,"R",15275803,"R",5596045,"R",10501911,"R",277470,"Z",0,"Z",0,"Z",0,"R",10946534,"R",3852228,"R",0,"R",0,"R",76519393,"R",28872689,"R",11235897,"R",10672092,"R",6315189,"R",20699,"R",19402827, 1,"R",14247710,"R",15104164
217776,"R",6970530,"R",25040575,"R",0,"R",39313007,"R",9506287,"R",6659693,"R",20200648,"R",9606072,"R",4922567,"R",4683505,"R",29806720,"R",4495222,"R",32257168,"R",6640354,"R",39559,"R",0,"R",43432303,"R",18391728,"R",27963006,"R",27173138,"R",0,"R",789868,"R",29016852,"R",0,"R",29806720,"R",2660935,"R",124996,"R",2973565,"R",391774,"R",57687,"R",8656174,"R",14865131,"R",8656174,"R",0,"R",8656174,"R",16128753,"R",16128753,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",304712,"R",88692,"R",216020,"R",0,"R",523089,"R",0,"R",523089,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2816085,"R",1753435,"R",639409,"R",423241,"R",2816085,"R",1753435,"R",639409,"R",423241,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3153681,"R",2830787,"R",323730,"R",-836,"Z",0,"Z",0,"R",4792045,"R",4792045,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",244641,"R",244641,"R",0,"R",0,"R",27963006,"R",25838353,"R",1702248,"R",422405,"R",0,"R",1332346,"R",-1332346,"Z",0,"R",27963006,"R",27170699,"R",369902,"R",422405,"R",9016867,"R",5269955,"Z",0,"Z",0,"Z",0,"Z",0,"R",1170955,"R",452797,"R",4457393,"R",2460356,"R",5323820,"R",2136602,"R",7204103,"R",1178379,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",27173138,"R",11498089,"R",2500868,"R",2556817,"R",1167203,"R",248697,"R",9201464, 1,"R",5055282,"R",5488936
217873,"R",27606014,"R",65009209,"R",0,"R",113823034,"R",50573151,"R",38042029,"R",33831098,"R",29418785,"R",21858638,"R",7560147,"R",63249883,"R",4560408,"R",73046308,"R",27441342,"R",10456462,"R",1519350,"R",117023870,"R",52014661,"R",51984931,"R",51419145,"R",0,"R",565786,"R",62684097,"R",0,"R",63249883,"R",7865231,"R",335770,"R",7687533,"R",0,"R",350000,"R",6975980,"R",23214514,"R",7325980,"R",0,"R",7325980,"R",25008773,"R",25008773,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8118005,"R",8118005,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2456640,"R",1586350,"R",390699,"R",479591,"R",2456640,"R",1586350,"R",390699,"R",479591,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1877066,"R",439917,"R",1292359,"R",144790,"Z",0,"Z",0,"R",12202560,"R",12202560,"Z",0,"Z",0,"R",2321887,"R",2321887,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",51984931,"R",49677492,"R",1683058,"R",624381,"R",0,"R",1379403,"R",-1048693,"R",-330710,"R",51984931,"R",51056895,"R",634365,"R",293671,"R",18817153,"R",11045726,"R",1765372,"R",622509,"R",85151,"R",26165,"R",3460531,"R",1537478,"R",3972354,"R",1946399,"R",15654232,"R",5615477,"R",7664352,"R",1487586,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",51419145,"R",22281340,"R",3887480,"R",5307707,"R",3428820,"R",1113374,"R",15400424, 1,"R",26003205,"R",27606014
217891,"R",1071598,"R",4481406,"R",0,"R",5721431,"R",92255,"R",0,"R",5386650,"R",242526,"R",0,"R",242526,"R",5629176,"R",401249,"R",4677601,"R",934702,"R",1706402,"R",1267880,"R",8987834,"R",4506428,"R",4254282,"R",4192094,"R",0,"R",62188,"R",5566988,"R",0,"R",5629176,"R",515637,"R",12143,"R",0,"Z",0,"R",0,"Z",0,"R",527780,"R",96000,"R",0,"R",96000,"R",1258632,"R",1258632,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",674719,"R",674719,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",679182,"R",679182,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",200799,"R",200799,"R",0,"R",0,"R",200799,"R",200799,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",49989,"R",49989,"Z",0,"Z",0,"Z",0,"Z",0,"R",877670,"R",877670,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",513291,"R",513291,"R",0,"R",0,"R",4254282,"R",4254282,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",4254282,"R",4254282,"R",0,"R",0,"R",1038242,"R",481723,"R",0,"R",0,"R",0,"R",0,"R",134082,"R",102996,"R",725019,"R",331578,"R",1803598,"R",613189,"R",491153,"R",99590,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4192094,"R",1629076,"R",289740,"R",98279,"Z",0,"Z",0,"R",2174999, 1,"R",999695,"R",1071598
217907,"R",30358658,"R",41340127,"R",0,"R",75234417,"R",15472432,"R",12473807,"R",32718717,"R",27043268,"R",14966657,"R",12076611,"R",59761985,"R",1331604,"R",60086395,"R",7707511,"R",350296,"R",0,"R",69475806,"R",28135679,"R",24194349,"R",25122434,"R",0,"R",-928085,"R",60690070,"R",0,"R",59761985,"R",2716341,"R",166034,"R",0,"R",0,"R",686059,"R",10098960,"R",13667394,"R",756886,"R",0,"R",756886,"R",12712546,"R",12712546,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",82176,"R",0,"R",82176,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3250030,"R",2745947,"R",210252,"R",293831,"R",3120031,"R",2745947,"R",80253,"R",293831,"R",129999,"R",0,"R",129999,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2281367,"R",8930,"R",2255617,"R",16820,"R",0,"R",0,"R",5682761,"R",5682761,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",185469,"R",185469,"R",0,"R",0,"R",24194349,"R",21335653,"R",2548045,"R",310651,"R",0,"R",0,"Z",0,"Z",0,"R",24194349,"R",21335653,"R",2548045,"R",310651,"R",7053640,"R",4700608,"R",88255,"R",32753,"R",0,"R",0,"R",3212777,"R",757095,"R",6093609,"R",2632073,"R",4673843,"R",1920667,"R",4000310,"R",82511,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25122434,"R",10125707,"R",2349680,"R",2980611,"R",1753473,"R",382574,"R",7530389, 1,"R",29223521,"R",29562891
217925,"R",42456840,"R",45288741,"Z",0,"R",110231206,"R",29257847,"R",19959479,"R",36494428,"R",44478931,"R",4645534,"R",39833397,"R",80973359,"R",9777675,"R",43641809,"R",8009286,"R",1188069,"R",9645254,"R",72262093,"R",26973352,"R",42993875,"R",33967350,"R",-366970,"R",8659555,"R",72313804,"R",0,"R",80973359,"R",1132668,"R",102374,"R",499910,"R",0,"R",1632639,"R",3159960,"R",6527551,"R",4792599,"R",0,"R",4792599,"R",9567215,"R",9567215,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",102374,"R",102374,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16337173,"R",2846156,"R",13474639,"R",16378,"R",16337173,"R",2846156,"R",13474639,"R",16378,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1996771,"R",650234,"R",1346537,"Z",0,"Z",0,"Z",0,"R",2395222,"R",2395222,"Z",0,"Z",0,"R",11614134,"R",11597987,"R",16147,"Z",0,"R",980986,"R",980986,"R",0,"R",0,"R",42993875,"R",28140174,"R",14837323,"R",16378,"R",0,"R",4552184,"R",-4552184,"Z",0,"R",42993875,"R",32692358,"R",10285139,"R",16378,"R",6347405,"R",3580155,"R",0,"Z",0,"R",0,"Z",0,"R",1589180,"R",946498,"R",5840393,"R",2769487,"R",6569124,"R",3254781,"R",1880793,"R",261330,"Z",0,"Z",0,"Z",0,"R",11740455,"R",4546885,"R",0,"R",0,"R",33967350,"R",15359136,"R",4288239,"R",2384609,"R",2386466,"R",648203,"R",8900697, 1,"R",4629156,"R",4645534
217934,"R",18721303,"R",25451671,"R",0,"R",48822303,"R",11602518,"R",7106391,"R",14851135,"R",22368650,"R",16206649,"R",6162001,"R",37219785,"R",1501212,"R",42403377,"R",20700950,"R",0,"R",0,"R",64605539,"R",39153868,"R",25201899,"R",23102647,"R",0,"R",2099252,"R",35120533,"R",0,"R",37219785,"R",2915922,"R",138166,"R",2882715,"R",0,"R",1867083,"R",2996967,"R",10800853,"R",5113445,"R",0,"R",5113445,"R",14701545,"R",14701545,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",141485,"R",141485,"R",0,"R",0,"R",699639,"R",699639,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4438746,"R",1863986,"R",434004,"R",2140756,"R",4296107,"R",1863986,"R",291365,"R",2140756,"R",142639,"R",0,"R",142639,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1629757,"R",270214,"R",1365185,"R",-5642,"R",0,"R",0,"R",3102524,"R",3102524,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",488203,"R",3671930,"R",-3183727,"R",0,"R",25201899,"R",24451323,"R",-1384538,"R",2135114,"R",0,"R",0,"Z",0,"Z",0,"R",25201899,"R",24451323,"R",-1384538,"R",2135114,"R",9448660,"R",5446825,"R",0,"R",0,"R",0,"R",0,"R",1495574,"R",514512,"R",4112098,"R",1970301,"R",4728421,"R",1568576,"R",3317894,"R",17941,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23102647,"R",9518155,"R",2125531,"R",3673069,"R",1806875,"R",306017,"R",5673000, 1,"R",17490293,"R",18991481
