UNITID,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW
211307,2,  1,"R",13401,"R",5747,"R",7654,"R",62,"R",25,"R",37,"R",687,"R",321,"R",366,"R",676,"R",283,"R",393,"R",870,"R",361,"R",509,"R",16,"R",5,"R",11,"R",9385,"R",3982,"R",5403,"R",309,"R",145,"R",164,"R",1333,"R",597,"R",736,"R",63,"R",28,"R",35
211316,1,999,"R",100,"Z",0,"R",100,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",13,"Z",0,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",83,"Z",0,"R",83,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
211316,2,  1,"R",100,"Z",0,"R",100,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",13,"Z",0,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",83,"Z",0,"R",83,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
211334,1,999,"R",52,"R",3,"R",49,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",47,"R",2,"R",45,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0
211334,2,  1,"R",52,"R",3,"R",49,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",47,"R",2,"R",45,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0
211343,1,999,"R",4592,"R",1958,"R",2634,"R",10,"R",2,"R",8,"R",42,"R",11,"R",31,"R",187,"R",114,"R",73,"R",95,"R",49,"R",46,"R",5,"R",1,"R",4,"R",4064,"R",1684,"R",2380,"R",79,"R",40,"R",39,"R",100,"R",54,"R",46,"R",10,"R",3,"R",7
211343,2,  1,"R",4592,"R",1958,"R",2634,"R",10,"R",2,"R",8,"R",42,"R",11,"R",31,"R",187,"R",114,"R",73,"R",95,"R",49,"R",46,"R",5,"R",1,"R",4,"R",4064,"R",1684,"R",2380,"R",79,"R",40,"R",39,"R",100,"R",54,"R",46,"R",10,"R",3,"R",7
211352,1,999,"R",2461,"R",871,"R",1590,"R",1,"R",1,"Z",0,"R",45,"R",16,"R",29,"R",435,"R",162,"R",273,"R",212,"R",53,"R",159,"R",1,"Z",0,"R",1,"R",1535,"R",564,"R",971,"R",48,"R",15,"R",33,"R",184,"R",60,"R",124,"Z",0,"Z",0,"Z",0
211352,2,  1,"R",1587,"R",632,"R",955,"R",0,"R",0,"Z",0,"R",32,"R",10,"R",22,"R",338,"R",129,"R",209,"R",196,"R",51,"R",145,"R",1,"Z",0,"R",1,"R",890,"R",395,"R",495,"R",44,"R",15,"R",29,"R",86,"R",32,"R",54,"Z",0,"Z",0,"Z",0
211352,4,  3,"R",874,"R",239,"R",635,"R",1,"R",1,"Z",0,"R",13,"R",6,"R",7,"R",97,"R",33,"R",64,"R",16,"R",2,"R",14,"Z",0,"Z",0,"Z",0,"R",645,"R",169,"R",476,"R",4,"Z",0,"R",4,"R",98,"R",28,"R",70,"Z",0,"Z",0,"Z",0
211361,1,999,"R",10077,"R",4268,"R",5809,"R",22,"R",7,"R",15,"R",105,"R",44,"R",61,"R",1079,"R",516,"R",563,"R",317,"R",143,"R",174,"R",15,"R",10,"R",5,"R",7489,"R",3151,"R",4338,"R",310,"R",133,"R",177,"R",660,"R",227,"R",433,"R",80,"R",37,"R",43
211361,2,  1,"R",6650,"R",3004,"R",3646,"R",18,"R",7,"R",11,"R",72,"R",30,"R",42,"R",806,"R",395,"R",411,"R",208,"R",96,"R",112,"R",11,"R",7,"R",4,"R",5062,"R",2261,"R",2801,"R",241,"R",99,"R",142,"R",179,"R",81,"R",98,"R",53,"R",28,"R",25
211361,4,  3,"R",3427,"R",1264,"R",2163,"R",4,"Z",0,"R",4,"R",33,"R",14,"R",19,"R",273,"R",121,"R",152,"R",109,"R",47,"R",62,"R",4,"R",3,"R",1,"R",2427,"R",890,"R",1537,"R",69,"R",34,"R",35,"R",481,"R",146,"R",335,"R",27,"R",9,"R",18
211431,1,999,"R",2574,"R",390,"R",2184,"R",8,"R",3,"R",5,"R",55,"R",12,"R",43,"R",415,"R",52,"R",363,"R",43,"R",6,"R",37,"R",2,"R",1,"R",1,"R",1654,"R",253,"R",1401,"R",84,"R",10,"R",74,"R",306,"R",52,"R",254,"R",7,"R",1,"R",6
211431,2,  1,"R",1626,"R",256,"R",1370,"R",3,"R",2,"R",1,"R",34,"R",8,"R",26,"R",281,"R",38,"R",243,"R",30,"R",6,"R",24,"R",2,"R",1,"R",1,"R",998,"R",153,"R",845,"R",66,"R",7,"R",59,"R",207,"R",40,"R",167,"R",5,"R",1,"R",4
211431,4,  3,"R",948,"R",134,"R",814,"R",5,"R",1,"R",4,"R",21,"R",4,"R",17,"R",134,"R",14,"R",120,"R",13,"R",0,"R",13,"R",0,"R",0,"R",0,"R",656,"R",100,"R",556,"R",18,"R",3,"R",15,"R",99,"R",12,"R",87,"R",2,"R",0,"R",2
211440,1,999,"R",15248,"R",8886,"R",6362,"R",4,"R",3,"R",1,"R",2688,"R",1324,"R",1364,"R",491,"R",284,"R",207,"R",822,"R",533,"R",289,"R",5,"R",4,"R",1,"R",3640,"R",2188,"R",1452,"R",375,"R",186,"R",189,"R",755,"R",457,"R",298,"R",6468,"R",3907,"R",2561
211440,2,  1,"R",7288,"R",3817,"R",3471,"R",3,"R",3,"R",0,"R",2104,"R",943,"R",1161,"R",354,"R",199,"R",155,"R",661,"R",420,"R",241,"R",2,"R",1,"R",1,"R",1978,"R",1116,"R",862,"R",289,"R",139,"R",150,"R",386,"R",201,"R",185,"R",1511,"R",795,"R",716
211440,4,  3,"R",7960,"R",5069,"R",2891,"R",1,"R",0,"R",1,"R",584,"R",381,"R",203,"R",137,"R",85,"R",52,"R",161,"R",113,"R",48,"R",3,"R",3,"R",0,"R",1662,"R",1072,"R",590,"R",86,"R",47,"R",39,"R",369,"R",256,"R",113,"R",4957,"R",3112,"R",1845
211468,1,999,"R",1960,"R",267,"R",1693,"R",6,"R",0,"R",6,"R",48,"R",6,"R",42,"R",160,"R",15,"R",145,"R",266,"R",17,"R",249,"R",1,"R",0,"R",1,"R",1113,"R",70,"R",1043,"R",20,"R",0,"R",20,"R",191,"R",32,"R",159,"R",155,"R",127,"R",28
211468,2,  1,"R",1665,"R",219,"R",1446,"R",5,"R",0,"R",5,"R",39,"R",2,"R",37,"R",150,"R",12,"R",138,"R",253,"R",16,"R",237,"R",1,"R",0,"R",1,"R",932,"R",39,"R",893,"R",19,"R",0,"R",19,"R",112,"R",23,"R",89,"R",154,"R",127,"R",27
211468,4,  3,"R",295,"R",48,"R",247,"R",1,"R",0,"R",1,"R",9,"R",4,"R",5,"R",10,"R",3,"R",7,"R",13,"R",1,"R",12,"R",0,"R",0,"R",0,"R",181,"R",31,"R",150,"R",1,"R",0,"R",1,"R",79,"R",9,"R",70,"R",1,"R",0,"R",1
211477,1,999,"R",1713,"R",601,"R",1112,"R",57,"R",18,"R",39,"R",44,"R",19,"R",25,"R",361,"R",137,"R",224,"R",77,"R",25,"R",52,"R",7,"R",1,"R",6,"R",1056,"R",349,"R",707,"R",55,"R",24,"R",31,"R",46,"R",22,"R",24,"R",10,"R",6,"R",4
211477,2,  1,"R",1674,"R",586,"R",1088,"R",56,"R",17,"R",39,"R",43,"R",18,"R",25,"R",348,"R",134,"R",214,"R",76,"R",25,"R",51,"R",7,"R",1,"R",6,"R",1037,"R",342,"R",695,"R",54,"R",24,"R",30,"R",45,"R",21,"R",24,"R",8,"R",4,"R",4
211477,4,  3,"R",39,"R",15,"R",24,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",13,"R",3,"R",10,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",19,"R",7,"R",12,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",2,"R",2,"R",0
211556,1,999,"R",2743,"R",609,"R",2134,"R",9,"R",2,"R",7,"R",74,"R",17,"R",57,"R",232,"R",45,"R",187,"R",95,"R",28,"R",67,"R",2,"R",1,"R",1,"R",1686,"R",363,"R",1323,"R",32,"R",9,"R",23,"R",452,"R",92,"R",360,"R",161,"R",52,"R",109
211556,2,  1,"R",1470,"R",338,"R",1132,"R",5,"R",1,"R",4,"R",35,"R",5,"R",30,"R",77,"R",15,"R",62,"R",43,"R",15,"R",28,"R",2,"R",1,"R",1,"R",823,"R",191,"R",632,"R",19,"R",6,"R",13,"R",351,"R",62,"R",289,"R",115,"R",42,"R",73
211556,4,  3,"R",1273,"R",271,"R",1002,"R",4,"R",1,"R",3,"R",39,"R",12,"R",27,"R",155,"R",30,"R",125,"R",52,"R",13,"R",39,"R",0,"R",0,"R",0,"R",863,"R",172,"R",691,"R",13,"R",3,"R",10,"R",101,"R",30,"R",71,"R",46,"R",10,"R",36
211583,1,999,"R",2148,"R",674,"R",1474,"R",2,"R",0,"R",2,"R",46,"R",12,"R",34,"R",686,"R",176,"R",510,"R",183,"R",55,"R",128,"R",3,"R",1,"R",2,"R",888,"R",314,"R",574,"R",66,"R",21,"R",45,"R",232,"R",71,"R",161,"R",42,"R",24,"R",18
211583,2,  1,"R",1551,"R",552,"R",999,"R",1,"R",0,"R",1,"R",26,"R",9,"R",17,"R",537,"R",153,"R",384,"R",143,"R",50,"R",93,"R",3,"R",1,"R",2,"R",553,"R",237,"R",316,"R",56,"R",19,"R",37,"R",195,"R",61,"R",134,"R",37,"R",22,"R",15
211583,4,  3,"R",597,"R",122,"R",475,"R",1,"R",0,"R",1,"R",20,"R",3,"R",17,"R",149,"R",23,"R",126,"R",40,"R",5,"R",35,"R",0,"R",0,"R",0,"R",335,"R",77,"R",258,"R",10,"R",2,"R",8,"R",37,"R",10,"R",27,"R",5,"R",2,"R",3
211608,1,999,"R",805,"R",409,"R",396,"R",2,"R",1,"R",1,"R",4,"R",2,"R",2,"R",632,"R",316,"R",316,"R",40,"R",15,"R",25,"Z",0,"Z",0,"Z",0,"R",16,"R",11,"R",5,"R",40,"R",20,"R",20,"R",67,"R",42,"R",25,"R",4,"R",2,"R",2
211608,2,  1,"R",765,"R",399,"R",366,"R",2,"R",1,"R",1,"R",4,"R",2,"R",2,"R",603,"R",310,"R",293,"R",39,"R",15,"R",24,"Z",0,"Z",0,"Z",0,"R",15,"R",11,"R",4,"R",38,"R",19,"R",19,"R",61,"R",39,"R",22,"R",3,"R",2,"R",1
211608,4,  3,"R",40,"R",10,"R",30,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",6,"R",23,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",2,"R",1,"R",1,"R",6,"R",3,"R",3,"R",1,"Z",0,"R",1
211617,1,999,"R",990,"R",229,"R",761,"R",3,"Z",0,"R",3,"R",40,"R",13,"R",27,"R",229,"R",60,"R",169,"R",323,"R",58,"R",265,"Z",0,"Z",0,"Z",0,"R",237,"R",54,"R",183,"R",106,"R",25,"R",81,"R",52,"R",19,"R",33,"Z",0,"Z",0,"Z",0
211617,2,  1,"R",990,"R",229,"R",761,"R",3,"Z",0,"R",3,"R",40,"R",13,"R",27,"R",229,"R",60,"R",169,"R",323,"R",58,"R",265,"Z",0,"Z",0,"Z",0,"R",237,"R",54,"R",183,"R",106,"R",25,"R",81,"R",52,"R",19,"R",33,"Z",0,"Z",0,"Z",0
211635,1,999,"R",183,"R",8,"R",175,"R",1,"Z",0,"R",1,"R",0,"Z",0,"R",0,"R",8,"R",2,"R",6,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",170,"R",4,"R",166,"R",4,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0
211635,2,  1,"R",183,"R",8,"R",175,"R",1,"Z",0,"R",1,"R",0,"Z",0,"R",0,"R",8,"R",2,"R",6,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",170,"R",4,"R",166,"R",4,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0
211644,1,999,"R",6125,"R",2023,"R",4102,"R",9,"R",7,"R",2,"R",60,"R",20,"R",40,"R",437,"R",196,"R",241,"R",171,"R",60,"R",111,"R",5,"R",2,"R",3,"R",5026,"R",1598,"R",3428,"R",154,"R",56,"R",98,"R",226,"R",61,"R",165,"R",37,"R",23,"R",14
211644,2,  1,"R",4910,"R",1766,"R",3144,"R",8,"R",7,"R",1,"R",47,"R",17,"R",30,"R",380,"R",185,"R",195,"R",138,"R",53,"R",85,"R",5,"R",2,"R",3,"R",3989,"R",1381,"R",2608,"R",135,"R",53,"R",82,"R",179,"R",51,"R",128,"R",29,"R",17,"R",12
211644,4,  3,"R",1215,"R",257,"R",958,"R",1,"Z",0,"R",1,"R",13,"R",3,"R",10,"R",57,"R",11,"R",46,"R",33,"R",7,"R",26,"Z",0,"Z",0,"Z",0,"R",1037,"R",217,"R",820,"R",19,"R",3,"R",16,"R",47,"R",10,"R",37,"R",8,"R",6,"R",2
211802,1,999,"R",259,"R",60,"R",199,"R",1,"Z",0,"R",1,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",6,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"R",244,"R",56,"R",188,"R",5,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
211802,2,  1,"R",259,"R",60,"R",199,"R",1,"Z",0,"R",1,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",6,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"R",244,"R",56,"R",188,"R",5,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
211893,1,999,"R",172,"R",85,"R",87,"Z",0,"Z",0,"Z",0,"R",33,"R",14,"R",19,"R",10,"R",5,"R",5,"R",5,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"R",58,"R",30,"R",28,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",66,"R",31,"R",35
211893,2,  1,"R",131,"R",64,"R",67,"Z",0,"Z",0,"Z",0,"R",29,"R",12,"R",17,"R",7,"R",4,"R",3,"R",4,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"R",40,"R",21,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",51,"R",23,"R",28
211893,4,  3,"R",41,"R",21,"R",20,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"R",3,"R",1,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",9,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",8,"R",7
211909,1,999,"R",152,"R",149,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",56,"R",54,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",96,"R",95,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
211909,2,  1,"R",152,"R",149,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",56,"R",54,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",96,"R",95,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
211927,1,999,"R",16794,"R",6742,"R",10052,"R",53,"R",21,"R",32,"R",834,"R",359,"R",475,"R",4691,"R",1515,"R",3176,"R",514,"R",198,"R",316,"R",8,"R",4,"R",4,"R",9401,"R",4120,"R",5281,"R",454,"R",168,"R",286,"R",691,"R",292,"R",399,"R",148,"R",65,"R",83
211927,2,  1,"R",16794,"R",6742,"R",10052,"R",53,"R",21,"R",32,"R",834,"R",359,"R",475,"R",4691,"R",1515,"R",3176,"R",514,"R",198,"R",316,"R",8,"R",4,"R",4,"R",9401,"R",4120,"R",5281,"R",454,"R",168,"R",286,"R",691,"R",292,"R",399,"R",148,"R",65,"R",83
211981,1,999,"R",2942,"R",1157,"R",1785,"R",12,"R",3,"R",9,"R",45,"R",18,"R",27,"R",211,"R",141,"R",70,"R",175,"R",73,"R",102,"R",3,"R",1,"R",2,"R",1895,"R",711,"R",1184,"R",24,"R",12,"R",12,"R",559,"R",192,"R",367,"R",18,"R",6,"R",12
211981,2,  1,"R",2237,"R",905,"R",1332,"R",11,"R",3,"R",8,"R",40,"R",16,"R",24,"R",198,"R",134,"R",64,"R",163,"R",66,"R",97,"R",3,"R",1,"R",2,"R",1504,"R",549,"R",955,"R",24,"R",12,"R",12,"R",278,"R",119,"R",159,"R",16,"R",5,"R",11
211981,4,  3,"R",705,"R",252,"R",453,"R",1,"R",0,"R",1,"R",5,"R",2,"R",3,"R",13,"R",7,"R",6,"R",12,"R",7,"R",5,"R",0,"R",0,"R",0,"R",391,"R",162,"R",229,"R",0,"R",0,"R",0,"R",281,"R",73,"R",208,"R",2,"R",1,"R",1
212009,1,999,"R",2435,"R",1031,"R",1404,"R",3,"R",1,"R",2,"R",83,"R",22,"R",61,"R",115,"R",52,"R",63,"R",199,"R",77,"R",122,"R",2,"R",1,"R",1,"R",1583,"R",687,"R",896,"R",86,"R",31,"R",55,"R",26,"R",12,"R",14,"R",338,"R",148,"R",190
212009,2,  1,"R",2435,"R",1031,"R",1404,"R",3,"R",1,"R",2,"R",83,"R",22,"R",61,"R",115,"R",52,"R",63,"R",199,"R",77,"R",122,"R",2,"R",1,"R",1,"R",1583,"R",687,"R",896,"R",86,"R",31,"R",55,"R",26,"R",12,"R",14,"R",338,"R",148,"R",190
212018,1,999,"R",198,"R",120,"R",78,"R",0,"R",0,"R",0,"R",8,"R",1,"R",7,"R",8,"R",3,"R",5,"R",15,"R",6,"R",9,"R",0,"R",0,"R",0,"R",133,"R",90,"R",43,"R",6,"R",5,"R",1,"R",18,"R",10,"R",8,"R",10,"R",5,"R",5
212018,4,  3,"R",198,"R",120,"R",78,"R",0,"R",0,"R",0,"R",8,"R",1,"R",7,"R",8,"R",3,"R",5,"R",15,"R",6,"R",9,"R",0,"R",0,"R",0,"R",133,"R",90,"R",43,"R",6,"R",5,"R",1,"R",18,"R",10,"R",8,"R",10,"R",5,"R",5
212045,1,999,"R",390,"R",99,"R",291,"R",8,"R",3,"R",5,"R",1,"R",1,"R",0,"R",28,"R",7,"R",21,"R",23,"R",9,"R",14,"R",0,"R",0,"R",0,"R",317,"R",73,"R",244,"R",10,"R",3,"R",7,"R",2,"R",2,"R",0,"R",1,"R",1,"R",0
212045,2,  1,"R",390,"R",99,"R",291,"R",8,"R",3,"R",5,"R",1,"R",1,"R",0,"R",28,"R",7,"R",21,"R",23,"R",9,"R",14,"R",0,"R",0,"R",0,"R",317,"R",73,"R",244,"R",10,"R",3,"R",7,"R",2,"R",2,"R",0,"R",1,"R",1,"R",0
212054,1,999,"R",27091,"R",12135,"R",14956,"R",32,"R",11,"R",21,"R",3438,"R",1627,"R",1811,"R",2424,"R",754,"R",1670,"R",1598,"R",686,"R",912,"R",65,"R",37,"R",28,"R",14152,"R",6408,"R",7744,"R",845,"R",346,"R",499,"R",1378,"R",540,"R",838,"R",3159,"R",1726,"R",1433
212054,2,  1,"R",17010,"R",8527,"R",8483,"R",23,"R",8,"R",15,"R",2567,"R",1273,"R",1294,"R",1369,"R",494,"R",875,"R",1089,"R",518,"R",571,"R",58,"R",36,"R",22,"R",8780,"R",4570,"R",4210,"R",601,"R",276,"R",325,"R",635,"R",256,"R",379,"R",1888,"R",1096,"R",792
212054,4,  3,"R",10081,"R",3608,"R",6473,"R",9,"R",3,"R",6,"R",871,"R",354,"R",517,"R",1055,"R",260,"R",795,"R",509,"R",168,"R",341,"R",7,"R",1,"R",6,"R",5372,"R",1838,"R",3534,"R",244,"R",70,"R",174,"R",743,"R",284,"R",459,"R",1271,"R",630,"R",641
212106,1,999,"R",10218,"R",3734,"R",6484,"R",10,"R",2,"R",8,"R",294,"R",94,"R",200,"R",554,"R",228,"R",326,"R",333,"R",122,"R",211,"R",8,"R",3,"R",5,"R",7949,"R",2835,"R",5114,"R",245,"R",96,"R",149,"R",215,"R",78,"R",137,"R",610,"R",276,"R",334
212106,2,  1,"R",6451,"R",2334,"R",4117,"R",4,"R",2,"R",2,"R",193,"R",63,"R",130,"R",358,"R",167,"R",191,"R",231,"R",81,"R",150,"R",7,"R",3,"R",4,"R",5090,"R",1787,"R",3303,"R",183,"R",70,"R",113,"R",141,"R",47,"R",94,"R",244,"R",114,"R",130
212106,4,  3,"R",3767,"R",1400,"R",2367,"R",6,"R",0,"R",6,"R",101,"R",31,"R",70,"R",196,"R",61,"R",135,"R",102,"R",41,"R",61,"R",1,"R",0,"R",1,"R",2859,"R",1048,"R",1811,"R",62,"R",26,"R",36,"R",74,"R",31,"R",43,"R",366,"R",162,"R",204
212115,1,999,"R",7819,"R",3271,"R",4548,"R",12,"R",5,"R",7,"R",137,"R",60,"R",77,"R",1251,"R",566,"R",685,"R",899,"R",387,"R",512,"R",12,"R",5,"R",7,"R",4929,"R",1987,"R",2942,"R",284,"R",122,"R",162,"R",196,"R",94,"R",102,"R",99,"R",45,"R",54
212115,2,  1,"R",6776,"R",2948,"R",3828,"R",10,"R",5,"R",5,"R",129,"R",58,"R",71,"R",1205,"R",543,"R",662,"R",844,"R",369,"R",475,"R",10,"R",5,"R",5,"R",4081,"R",1741,"R",2340,"R",261,"R",115,"R",146,"R",178,"R",87,"R",91,"R",58,"R",25,"R",33
212115,4,  3,"R",1043,"R",323,"R",720,"R",2,"Z",0,"R",2,"R",8,"R",2,"R",6,"R",46,"R",23,"R",23,"R",55,"R",18,"R",37,"R",2,"Z",0,"R",2,"R",848,"R",246,"R",602,"R",23,"R",7,"R",16,"R",18,"R",7,"R",11,"R",41,"R",20,"R",21
212133,1,999,"R",4068,"R",1222,"R",2846,"R",5,"R",2,"R",3,"R",92,"R",32,"R",60,"R",903,"R",237,"R",666,"R",530,"R",141,"R",389,"R",1,"R",1,"R",0,"R",1920,"R",580,"R",1340,"R",75,"R",20,"R",55,"R",450,"R",158,"R",292,"R",92,"R",51,"R",41
212133,2,  1,"R",2225,"R",682,"R",1543,"R",4,"R",2,"R",2,"R",41,"R",17,"R",24,"R",417,"R",108,"R",309,"R",425,"R",111,"R",314,"R",1,"R",1,"R",0,"R",1006,"R",343,"R",663,"R",39,"R",12,"R",27,"R",247,"R",64,"R",183,"R",45,"R",24,"R",21
212133,4,  3,"R",1843,"R",540,"R",1303,"R",1,"R",0,"R",1,"R",51,"R",15,"R",36,"R",486,"R",129,"R",357,"R",105,"R",30,"R",75,"R",0,"R",0,"R",0,"R",914,"R",237,"R",677,"R",36,"R",8,"R",28,"R",203,"R",94,"R",109,"R",47,"R",27,"R",20
212160,1,999,"R",6573,"R",2386,"R",4187,"R",20,"R",9,"R",11,"R",69,"R",26,"R",43,"R",479,"R",197,"R",282,"R",192,"R",81,"R",111,"R",5,"Z",0,"R",5,"R",5349,"R",1922,"R",3427,"R",211,"R",73,"R",138,"R",165,"R",43,"R",122,"R",83,"R",35,"R",48
212160,2,  1,"R",4674,"R",1989,"R",2685,"R",11,"R",7,"R",4,"R",55,"R",25,"R",30,"R",333,"R",157,"R",176,"R",158,"R",73,"R",85,"R",1,"Z",0,"R",1,"R",3758,"R",1590,"R",2168,"R",183,"R",68,"R",115,"R",101,"R",34,"R",67,"R",74,"R",35,"R",39
212160,4,  3,"R",1899,"R",397,"R",1502,"R",9,"R",2,"R",7,"R",14,"R",1,"R",13,"R",146,"R",40,"R",106,"R",34,"R",8,"R",26,"R",4,"Z",0,"R",4,"R",1591,"R",332,"R",1259,"R",28,"R",5,"R",23,"R",64,"R",9,"R",55,"R",9,"Z",0,"R",9
212197,1,999,"R",1798,"R",662,"R",1136,"R",2,"Z",0,"R",2,"R",60,"R",20,"R",40,"R",51,"R",23,"R",28,"R",61,"R",16,"R",45,"R",1,"R",1,"Z",0,"R",1515,"R",541,"R",974,"R",38,"R",17,"R",21,"R",7,"R",3,"R",4,"R",63,"R",41,"R",22
212197,2,  1,"R",1682,"R",653,"R",1029,"R",2,"Z",0,"R",2,"R",59,"R",20,"R",39,"R",50,"R",23,"R",27,"R",57,"R",15,"R",42,"R",1,"R",1,"Z",0,"R",1406,"R",533,"R",873,"R",37,"R",17,"R",20,"R",7,"R",3,"R",4,"R",63,"R",41,"R",22
212197,4,  3,"R",116,"R",9,"R",107,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"R",109,"R",8,"R",101,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
212230,1,999,"R",63,"R",5,"R",58,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",4,"R",0,"R",4,"R",17,"R",2,"R",15,"R",0,"R",0,"R",0,"R",39,"R",3,"R",36,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
212230,2,  1,"R",63,"R",5,"R",58,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",4,"R",0,"R",4,"R",17,"R",2,"R",15,"R",0,"R",0,"R",0,"R",39,"R",3,"R",36,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
212267,1,999,"R",163,"R",12,"R",151,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",36,"R",2,"R",34,"R",32,"R",3,"R",29,"R",0,"R",0,"R",0,"R",80,"R",6,"R",74,"R",3,"R",0,"R",3,"R",12,"R",1,"R",11,"R",0,"R",0,"R",0
212267,2,  1,"R",163,"R",12,"R",151,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",36,"R",2,"R",34,"R",32,"R",3,"R",29,"R",0,"R",0,"R",0,"R",80,"R",6,"R",74,"R",3,"R",0,"R",3,"R",12,"R",1,"R",11,"R",0,"R",0,"R",0
212276,1,999,"R",134,"R",2,"R",132,"R",0,"R",0,"R",0,"R",6,"R",0,"R",6,"R",14,"R",0,"R",14,"R",43,"R",0,"R",43,"R",0,"R",0,"R",0,"R",60,"R",2,"R",58,"R",6,"R",0,"R",6,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0
