UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
173993,"R",6018000,"R",13059000,"R",180000,"R",13239000,"R",19257000,"R",9391000,"R",245000,"R",1178000,"R",1423000,"R",2623000,"R",15302000,"R",17925000,"R",19348000,"R",4255000,"R",10325000,"R",327000,"R",0,"R",-5607000,"R",5045000,"R",165000,"R",0,"R",26814000,"R",1375000,"R",0,"R",28354000,"R",15130000,"R",0,"R",0,"R",12067000,"R",14274000,"R",-2207000,"R",7334000,"R",-82000,"R",5045000,"R",2046000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",653000,"A",,"R",32000,"A",,"R",88000,"R",2819000,"R",0,"R",5624000,"R",0,"R",2933000,"R",552000,"R",0,"R",25000,"R",92000,"R",0,"R",9226000,"R",12045000,"R",0,"R",10000,"R",0,"R",12000,"R",22000,"R",12067000,"R",5526000,"R",3058000,"R",14000,"R",8000,"R",58000,"R",11000,"R",872000,"R",394000,"R",3056000,"R",1499000,"R",1665000,"R",629000,"R",328000,"R",635000,"R",49000,"A",,"A",,"A",,"A",,"R",2120000,"R",0,"R",14274000,"R",5648000,"R",4097000,"R",1140000,"R",960000,"R",115000,"R",2314000,1 ,"R",2386000,"R",14058000,"R",4193000,"R",9345000,"R",1802000,"R",103000,"R",437000,"R",0,"R",0,"R",7000,"R",2349000,"R",1918000,"R",103000,"R",2021000,"R",328000,1 ,"R",0,"R",846000
174020,"R",45766000,"R",92636000,"R",4789000,"R",97425000,"R",143191000,"R",36817000,"R",2622000,"R",13249000,"R",15871000,"R",43672000,"R",58395000,"R",102067000,"R",117938000,"R",19595000,"R",56045000,"R",4601000,"Z",0,"R",-18171000,"R",42475000,"R",4789000,"R",0,"R",126356000,"R",3934000,"R",577000,"R",135656000,"R",38231000,"R",0,"R",0,"R",93835000,"R",97321000,"R",-3486000,"R",46215000,"R",-254000,"R",42475000,"R",31227000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5137000,"R",0,"R",263000,"R",0,"R",606000,"R",37233000,"R",0,"R",32301000,"R",0,"R",15912000,"R",5644000,"R",0,"R",1603000,"R",563000,"R",0,"R",56023000,"R",93256000,"R",577000,"R",0,"R",0,"R",2000,"R",579000,"R",93835000,"R",35011000,"R",22468000,"R",340000,"R",95000,"R",26000,"R",10000,"R",22492000,"R",12777000,"R",8382000,"R",4582000,"R",17515000,"R",6817000,"R",2947000,"R",2975000,"R",56000,"R",0,"R",0,"R",0,"R",0,"R",7633000,"R",0,"R",97321000,"R",46805000,"R",22301000,"R",5756000,"R",4355000,"R",1561000,"R",16543000,1 ,"R",8674000,"R",50534000,"R",19443000,"R",36511000,"R",13273000,"R",1350000,"R",4832000,"R",0,"R",1237000,"R",45000,"R",20737000,"R",17790000,"R",0,"R",17790000,"R",2947000,1 ,"R",4545000,"R",5650000
174066,"R",1051394529,"R",2381185459,"R",2333864494,"R",4715049953,"R",5766444482,"R",841783588,"R",346794253,"R",489338325,"R",836132578,"R",1194995390,"R",1108639334,"R",2303634724,"R",3139767302,"R",642697839,"R",1313292513,"R",831520289,"R",238967013,"R",441983114,"R",2825762929,"R",149672002,"R",412983247,"R",3881235378,"R",950453015,"R",73182956,"R",5467526598,"R",2817417402,"R",29703529,"R",158170388,"R",3400735931,"R",3442256608,"R",-41520677,"R",2766788871,"R",100494735,"R",2825762929,"R",678812465,"R",446663878,"R",68933095,"R",408274433,"R",10476309,"R",397798124,"R",382324777,"R",0,"R",145553750,"R",0,"R",1690092,"R",2132252490,"R",21689948,"R",593849676,"R",0,"R",38000836,"R",83468897,"R",45497610,"R",186565399,"R",152735454,"R",7251066,"R",1129058886,"R",3261311376,"R",74587305,"R",33922028,"R",368590,"R",30546632,"R",139424555,"R",3400735931,"R",771123637,"R",464616841,"R",865424269,"R",354149236,"R",280593732,"R",131581299,"R",471824604,"R",246353318,"R",135850754,"R",68994613,"R",324475777,"R",151148568,"R",44943473,"R",387309611,"R",77479049,"R",0,"R",0,"R",0,"R",0,"R",160710751,"R",0,"R",3442256608,"R",1494322924,"R",588667955,"R",268395712,"R",198090578,"R",46157355,"R",846622084,1 ,"R",144091171,"R",988443103,"R",636468795,"R",836946153,"R",29972478,"R",22641051,"R",41457670,"R",0,"R",65939660,"R",135095366,"R",295106225,"R",242204624,"R",7958128,"R",250162752,"R",44943473,1 ,"R",3290771443,"R",3500753156
174075,"R",1642855,"R",46589237,"R",5267424,"R",51856661,"R",53499516,"R",10452772,"R",0,"R",3501501,"R",3501501,"R",0,"R",13519821,"R",13519821,"R",17021322,"R",8223313,"R",47303209,"R",5096602,"R",1013948,"R",-14706106,"R",38707653,"R",691256,"R",9770800,"R",73638300,"R",7956254,"R",22716,"R",92079326,"R",44776116,"R",0,"R",0,"R",34243441,"R",38115221,"R",-3871780,"R",40641149,"R",1938284,"R",38707653,"R",10921440,"R",68239,"R",93425,"R",307547,"R",38625,"R",268922,"R",4510194,"R",0,"R",404932,"R",0,"R",21510,"R",16327287,"R",0,"R",11637153,"R",0,"R",2827822,"R",1832143,"R",0,"R",926024,"R",683626,"R",9386,"R",17916154,"R",34243441,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34243441,"R",12304043,"R",7546636,"R",566472,"R",74087,"R",330775,"R",122435,"R",3753174,"R",1501850,"R",3921257,"R",2137444,"R",2609337,"R",1425532,"R",395113,"R",9131419,"R",2891996,"R",0,"R",0,"R",0,"R",0,"R",5103631,"R",0,"R",38115221,"R",15699980,"R",6043838,"R",3412033,"R",2339346,"R",0,"R",10620024,1 ,"R",1919193,"R",12466356,"R",8220847,"R",10409437,"R",2597089,"R",170643,"R",1709976,"R",0,"R",1836866,"R",2461263,"R",8775837,"R",7423092,"R",957632,"R",8380724,"R",395113,1 ,"R",16777398,"R",17731048
174136,"R",48429000,"R",75117000,"R",18727000,"R",93844000,"R",142273000,"R",33239000,"R",1959000,"R",7939000,"R",9898000,"R",19032000,"R",53939000,"R",72971000,"R",82869000,"R",19219000,"R",74368000,"R",3706000,"R",0,"R",-4650000,"R",73424000,"R",18727000,"R",0,"R",173204000,"R",4099000,"R",2353000,"R",198383000,"R",104539000,"R",0,"R",0,"R",65165000,"R",72955000,"R",-7790000,"R",81583000,"R",-369000,"R",73424000,"R",11933000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4311000,"A",,"R",67000,"A",,"R",23000,"R",16334000,"R",0,"R",27191000,"R",0,"R",17016000,"R",3177000,"R",0,"R",565000,"R",646000,"R",0,"R",48595000,"R",64929000,"R",236000,"R",0,"R",0,"R",0,"R",236000,"R",65165000,"R",28923000,"R",16537000,"R",0,"R",0,"R",37000,"R",24000,"R",9528000,"R",4612000,"R",12068000,"R",6210000,"R",8432000,"R",2972000,"R",3301000,"R",4215000,"R",809000,"A",,"A",,"A",,"A",,"R",6451000,"R",0,"R",72955000,"R",31164000,"R",16893000,"R",5890000,"R",5180000,"R",861000,"R",12967000,1 ,"R",7327000,"R",47775000,"R",18923000,"R",32994000,"R",13353000,"R",735000,"R",2863000,"R",0,"R",0,"R",69000,"R",17020000,"R",12839000,"R",880000,"R",13719000,"R",3301000,1 ,"R",0,"R",2670000
174233,"R",42485772,"R",171408943,"R",177078816,"R",348487759,"R",390973531,"R",76299863,"R",0,"R",20825941,"R",20825941,"R",0,"R",103057671,"R",103057671,"R",123883612,"R",59756708,"R",221625905,"R",53581315,"R",67303679,"R",-58877825,"R",283633074,"R",5951424,"R",22361371,"R",323733129,"R",76536081,"R",31981615,"R",460563620,"R",238937715,"R",0,"R",0,"R",279447886,"R",253587060,"R",25860826,"R",250413790,"R",7358458,"R",283633074,"R",92732640,"R",6081786,"R",4098844,"R",2925075,"R",150430,"R",2774645,"R",41115627,"R",0,"R",5034291,"R",0,"R",354020,"R",152342283,"R",0,"R",48209495,"R",0,"R",10210871,"R",14168932,"R",1885,"R",6073104,"R",11846517,"R",0,"R",90510804,"R",242853087,"R",0,"R",1788833,"R",68430,"R",34737536,"R",36594799,"R",279447886,"R",75297596,"R",47489398,"R",27151759,"R",11188278,"R",6630976,"R",3607487,"R",31471527,"R",12647283,"R",19387323,"R",9714406,"R",14520676,"R",8590669,"R",1920796,"R",47249602,"R",10356122,"R",0,"R",0,"R",0,"R",0,"R",29956805,"R",0,"R",253587060,"R",103593643,"R",41864218,"R",31324899,"R",11443658,"R",0,"R",65360642,1 ,"R",12796059,"R",89569625,"R",59740328,"R",76016858,"R",9396879,"R",717509,"R",13803539,"R",4995,"R",5208286,"R",10749668,"R",39880876,"R",36402162,"R",1557918,"R",37960080,"R",1920796,1 ,"R",170822221,"R",182757395
174251,"R",4788810,"R",52249366,"R",6795805,"R",59045171,"R",63833981,"R",16639818,"R",0,"R",3846177,"R",3846177,"R",0,"R",20967151,"R",20967151,"R",24813328,"R",12129741,"R",53088882,"R",8512506,"R",2122057,"R",-20192715,"R",43530730,"R",326579,"R",13134345,"R",100332286,"R",8298165,"R",428315,"R",122519690,"R",69430808,"R",0,"R",0,"R",50539729,"R",55441579,"R",-4901850,"R",45680010,"R",2752570,"R",43530730,"R",8181679,"R",1137634,"R",14075,"R",382934,"R",1375,"R",381559,"R",7787277,"R",0,"R",290609,"R",0,"R",41225,"R",17835433,"R",0,"R",22306994,"R",0,"R",3253896,"R",2957071,"R",10892,"R",1991492,"R",862278,"R",211584,"R",31594207,"R",49429640,"R",0,"R",0,"R",9137,"R",1100952,"R",1110089,"R",50539729,"R",17132405,"R",9400822,"R",1078904,"R",322423,"R",1386331,"R",892886,"R",5774931,"R",1964228,"R",6231284,"R",3223171,"R",3423662,"R",1802846,"R",1441897,"R",12569949,"R",2929030,"R",0,"R",0,"R",0,"R",0,"R",6402216,"R",0,"R",55441579,"R",20535406,"R",7447804,"R",7536305,"R",4084866,"R",0,"R",15837198,1 ,"R",2584694,"R",19293338,"R",12126364,"R",16581409,"R",2384592,"R",753444,"R",2785051,"R",0,"R",798978,"R",3993142,"R",10715207,"R",7596511,"R",1676799,"R",9273310,"R",1441897,1 ,"R",14629939,"R",15572401
174358,"R",65039000,"R",111412000,"R",11651000,"R",123063000,"R",188102000,"R",36536000,"R",3511000,"R",13745000,"R",17256000,"R",48317000,"R",59011000,"R",107328000,"R",124584000,"R",24076000,"R",76255000,"R",21804000,"R",0,"R",-22081000,"R",75978000,"R",6999000,"R",0,"R",207290000,"R",7097000,"R",7874000,"R",229260000,"R",110849000,"R",0,"R",0,"R",100108000,"R",107534000,"R",-7426000,"R",83826000,"R",-422000,"R",75978000,"R",30671000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19949000,"R",0,"R",673000,"R",0,"R",1858000,"R",53151000,"R",0,"R",31699000,"R",0,"R",7589000,"R",3730000,"R",0,"R",2909000,"R",864000,"R",0,"R",46791000,"R",99942000,"R",0,"R",166000,"R",0,"R",0,"R",166000,"R",100108000,"R",40828000,"R",24533000,"R",220000,"R",94000,"R",669000,"R",277000,"R",14270000,"R",6717000,"R",15888000,"R",7706000,"R",8135000,"R",3231000,"R",1196000,"R",19816000,"R",3251000,"R",0,"R",0,"R",0,"R",0,"R",6512000,"R",0,"R",107534000,"R",45809000,"R",21393000,"R",8139000,"R",7554000,"R",1720000,"R",22919000,1 ,"R",7435000,"R",49367000,"R",23771000,"R",36163000,"R",6108000,"R",907000,"R",3327000,"R",0,"R",2580000,"R",1947000,"R",14869000,"R",13209000,"R",464000,"R",13673000,"R",1196000,1 ,"R",17098000,"R",24498000
174376,"R",35246000,"R",62741000,"R",1535000,"R",64276000,"R",99522000,"R",25959000,"R",1116000,"R",5208000,"R",6324000,"R",11623000,"R",42066000,"R",53689000,"R",60013000,"R",14576000,"R",51547000,"R",1550000,"R",0,"R",-2205000,"R",50892000,"R",641000,"R",0,"R",100646000,"R",2592000,"R",0,"R",103879000,"R",40497000,"R",0,"R",0,"R",50351000,"R",55144000,"R",-4793000,"R",56083000,"R",-398000,"R",50892000,"R",13111000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3328000,"A",,"R",128000,"A",,"R",111000,"R",16678000,"R",0,"R",20105000,"R",0,"R",10764000,"R",2191000,"R",0,"R",61000,"R",422000,"R",0,"R",33543000,"R",50221000,"R",0,"R",0,"R",0,"R",130000,"R",130000,"R",50351000,"R",23235000,"R",13877000,"R",17000,"R",11000,"R",0,"R",0,"R",6841000,"R",2835000,"R",7951000,"R",4402000,"R",6429000,"R",2033000,"R",1607000,"R",3701000,"R",333000,"A",,"A",,"A",,"A",,"R",5363000,"R",0,"R",55144000,"R",23491000,"R",13308000,"R",3651000,"R",3575000,"R",476000,"R",10643000,1 ,"R",6037000,"R",37454000,"R",14398000,"R",25769000,"R",8859000,"R",259000,"R",1867000,"R",0,"R",9000,"R",175000,"R",11169000,"R",8877000,"R",685000,"R",9562000,"R",1607000,1 ,"R",0,"R",860000
174428,"R",65653000,"R",74879000,"R",532000,"R",75411000,"R",141064000,"R",30688000,"R",2195000,"R",9421000,"R",11616000,"R",28667000,"R",50253000,"R",78920000,"R",90536000,"R",16971000,"R",46057000,"R",9198000,"R",0,"R",8990000,"R",64245000,"R",532000,"R",0,"R",118358000,"R",3893000,"R",1499000,"R",124282000,"R",48871000,"R",0,"R",0,"R",80401000,"R",83061000,"R",-2660000,"R",67328000,"R",-423000,"R",64245000,"R",24123000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8266000,"A",,"R",521000,"A",,"R",97000,"R",33007000,"R",0,"R",27699000,"R",0,"R",14355000,"R",4002000,"R",0,"R",367000,"R",752000,"R",0,"R",47175000,"R",80182000,"R",219000,"R",0,"R",0,"R",0,"R",219000,"R",80401000,"R",36348000,"R",21786000,"R",378000,"R",140000,"R",234000,"R",57000,"R",12380000,"R",5801000,"R",8521000,"R",4975000,"R",9294000,"R",3280000,"R",2409000,"R",7213000,"R",859000,"A",,"A",,"A",,"A",,"R",6284000,"R",0,"R",83061000,"R",36898000,"R",18323000,"R",5498000,"R",3831000,"R",1178000,"R",17333000,1 ,"R",7108000,"R",42953000,"R",16732000,"R",30379000,"R",11617000,"R",922000,"R",3326000,"R",0,"R",0,"R",28000,"R",15893000,"R",12779000,"R",705000,"R",13484000,"R",2409000,1 ,"R",0,"R",526000
174473,"R",17006000,"R",33255000,"R",279000,"R",33534000,"R",50540000,"R",14994000,"R",440000,"R",3993000,"R",4433000,"R",4187000,"R",25725000,"R",29912000,"R",34345000,"R",8104000,"R",28791000,"R",585000,"R",0,"R",-6291000,"R",23085000,"R",201000,"R",0,"R",62755000,"R",6704000,"R",1407000,"R",71067000,"R",37611000,"R",0,"R",0,"R",32652000,"R",35488000,"R",-2836000,"R",26129000,"R",-208000,"R",23085000,"R",7615000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1344000,"A",,"R",544000,"A",,"R",578000,"R",10081000,"R",0,"R",14136000,"R",0,"R",5424000,"R",1323000,"R",0,"R",264000,"R",228000,"R",0,"R",21375000,"R",31456000,"R",1183000,"R",0,"R",0,"R",13000,"R",1196000,"R",32652000,"R",16711000,"R",9065000,"R",307000,"R",131000,"R",450000,"R",235000,"R",4480000,"R",2081000,"R",4638000,"R",2237000,"R",3541000,"R",1318000,"R",640000,"R",1661000,"R",101000,"A",,"A",,"A",,"A",,"R",3060000,"R",0,"R",35488000,"R",15168000,"R",8499000,"R",2470000,"R",2400000,"R",197000,"R",6754000,1 ,"R",3516000,"R",22560000,"R",7953000,"R",14876000,"R",4245000,"R",225000,"R",733000,"R",0,"R",136000,"R",0,"R",5339000,"R",4459000,"R",240000,"R",4699000,"R",640000,1 ,"R",0,"R",3045000
174570,"R",3370000,"R",8481000,"R",160000,"R",8641000,"R",12011000,"R",9449000,"R",74000,"R",1370000,"R",1444000,"R",515000,"R",14732000,"R",15247000,"R",16691000,"R",5079000,"R",8044000,"R",95000,"R",0,"R",-8449000,"R",-310000,"R",160000,"R",0,"R",16418000,"R",2591000,"R",0,"R",19169000,"R",10528000,"R",0,"R",0,"R",13805000,"R",16318000,"R",-2513000,"R",2373000,"R",-170000,"R",-310000,"R",1749000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1593000,"A",,"R",264000,"A",,"R",23000,"R",3629000,"R",0,"R",4813000,"R",0,"R",2291000,"R",2894000,"R",0,"R",132000,"R",23000,"R",0,"R",10153000,"R",13782000,"R",0,"R",14000,"R",0,"R",9000,"R",23000,"R",13805000,"R",5318000,"R",2654000,"R",0,"R",0,"R",2657000,"R",1292000,"R",1333000,"R",762000,"R",1698000,"R",938000,"R",1632000,"R",708000,"R",1157000,"R",463000,"R",59000,"A",,"A",,"A",,"A",,"R",2060000,"R",0,"R",16318000,"R",6413000,"R",4532000,"R",617000,"R",702000,"R",25000,"R",4029000,1 ,"R",2303000,"R",13323000,"R",5053000,"R",9389000,"R",1627000,"R",158000,"R",974000,"R",0,"R",1000,"R",110000,"R",2870000,"R",1558000,"R",155000,"R",1713000,"R",1157000,2 ,"A",,"A",
174604,"R",3218000,"R",2654000,"R",91000,"R",2745000,"R",5963000,"R",2285000,"R",4000,"R",1117000,"R",1121000,"R",78000,"R",3895000,"R",3973000,"R",5094000,"R",1336000,"R",2664000,"R",9000,"R",0,"R",-855000,"R",1818000,"R",91000,"R",0,"R",8219000,"R",320000,"R",632000,"R",9262000,"R",6517000,"R",0,"R",0,"R",4929000,"R",4805000,"R",124000,"R",1741000,"R",-47000,"R",1818000,"R",703000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",483000,"A",,"R",17000,"A",,"R",68000,"R",1271000,"R",0,"R",1918000,"R",0,"R",749000,"R",260000,"R",0,"R",75000,"R",24000,"R",0,"R",3026000,"R",4297000,"R",632000,"R",0,"R",0,"R",0,"R",632000,"R",4929000,"R",1257000,"R",761000,"R",89000,"R",54000,"R",0,"R",0,"R",208000,"R",95000,"R",1341000,"R",672000,"R",829000,"R",282000,"R",46000,"R",507000,"R",106000,"A",,"A",,"A",,"A",,"R",528000,"R",0,"R",4805000,"R",1970000,"R",1175000,"R",418000,"R",229000,"R",4000,"R",1009000,1 ,"R",497000,"R",3328000,"R",1331000,"R",2267000,"R",477000,"R",24000,"R",90000,"R",0,"R",2000,"R",0,"R",593000,"R",506000,"R",41000,"R",547000,"R",46000,2 ,"A",,"A",
174738,"R",31131000,"R",66401000,"R",4868000,"R",71269000,"R",102400000,"R",26897000,"R",481000,"R",6087000,"R",6568000,"R",4534000,"R",43889000,"R",48423000,"R",54991000,"R",14182000,"R",64386000,"R",796000,"R",0,"R",-5058000,"R",60124000,"R",2991000,"R",0,"R",135390000,"R",6131000,"R",2317000,"R",146829000,"R",77437000,"R",0,"R",0,"R",50795000,"R",57603000,"R",-6808000,"R",67301000,"R",-369000,"R",60124000,"R",12803000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4107000,"A",,"R",1705000,"A",,"R",386000,"R",19001000,"R",0,"R",19618000,"R",0,"R",8646000,"R",2252000,"R",0,"R",296000,"R",292000,"R",0,"R",31104000,"R",50105000,"R",7000,"R",683000,"R",0,"R",0,"R",690000,"R",50795000,"R",25146000,"R",13656000,"R",0,"R",0,"R",1083000,"R",344000,"R",7541000,"R",3335000,"R",6837000,"R",3352000,"R",6387000,"R",2080000,"R",1026000,"R",3905000,"R",439000,"A",,"A",,"A",,"A",,"R",5678000,"R",0,"R",57603000,"R",23206000,"R",13766000,"R",4809000,"R",4832000,"R",207000,"R",10783000,1 ,"R",6458000,"R",38550000,"R",14100000,"R",26701000,"R",6932000,"R",410000,"R",1809000,"R",0,"R",0,"R",0,"R",9151000,"R",7669000,"R",456000,"R",8125000,"R",1026000,1 ,"R",0,"R",5976000
174756,"R",34515000,"R",39312000,"R",2717000,"R",42029000,"R",76544000,"R",21887000,"R",627000,"R",4811000,"R",5438000,"R",5170000,"R",37061000,"R",42231000,"R",47669000,"R",10359000,"R",36141000,"R",869000,"R",0,"R",3393000,"R",40403000,"R",2717000,"R",0,"R",69059000,"R",7079000,"R",262000,"R",79117000,"R",37088000,"R",0,"R",0,"R",41862000,"R",45085000,"R",-3223000,"R",43912000,"R",-286000,"R",40403000,"R",9290000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2619000,"A",,"R",649000,"A",,"R",63000,"R",12621000,"R",0,"R",16396000,"R",0,"R",8734000,"R",2506000,"R",0,"R",832000,"R",361000,"R",0,"R",28829000,"R",41450000,"R",351000,"R",58000,"R",0,"R",3000,"R",412000,"R",41862000,"R",21820000,"R",11615000,"R",0,"R",0,"R",10000,"R",5000,"R",4601000,"R",2292000,"R",5343000,"R",2764000,"R",4218000,"R",1585000,"R",1684000,"R",2552000,"R",331000,"A",,"A",,"A",,"A",,"R",4857000,"R",0,"R",45085000,"R",18592000,"R",11713000,"R",2598000,"R",2602000,"R",253000,"R",9327000,1 ,"R",5522000,"R",33568000,"R",10227000,"R",21738000,"R",7451000,"R",470000,"R",2166000,"R",0,"R",7000,"R",0,"R",10094000,"R",8049000,"R",361000,"R",8410000,"R",1684000,1 ,"R",0,"R",2618000
174783,"R",93592000,"R",211949000,"R",18532000,"R",230481000,"R",324073000,"R",77902000,"R",9084000,"R",30925000,"R",40009000,"R",63742000,"R",125884000,"R",189626000,"R",229635000,"R",49032000,"R",155832000,"R",18381000,"R",0,"R",-50905000,"R",123308000,"R",13443000,"R",0,"R",399464000,"R",17551000,"R",5072000,"R",435530000,"R",210138000,"R",0,"R",0,"R",203502000,"R",212631000,"R",-9129000,"R",133837000,"R",-1400000,"R",123308000,"R",61417000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",35509000,"R",0,"R",298000,"R",0,"R",2238000,"R",99462000,"R",0,"R",66161000,"R",0,"R",19540000,"R",10073000,"R",0,"R",4412000,"R",947000,"R",0,"R",101133000,"R",200595000,"R",2816000,"R",80000,"R",0,"R",11000,"R",2907000,"R",203502000,"R",83163000,"R",51093000,"R",3339000,"R",1539000,"R",2691000,"R",619000,"R",23470000,"R",12337000,"R",26319000,"R",13274000,"R",25852000,"R",10254000,"R",3995000,"R",28669000,"R",5429000,"R",0,"R",0,"R",0,"R",0,"R",15133000,"R",0,"R",212631000,"R",94545000,"R",45505000,"R",11767000,"R",17375000,"R",3281000,"R",40158000,1 ,"R",16702000,"R",105815000,"R",48417000,"R",77246000,"R",15621000,"R",1207000,"R",8272000,"R",0,"R",5658000,"R",1699000,"R",32457000,"R",28036000,"R",426000,"R",28462000,"R",3995000,1 ,"R",19812000,"R",30369000
175041,"R",45485000,"R",65024000,"R",1268000,"R",66292000,"R",111777000,"R",22514000,"R",1407000,"R",7965000,"R",9372000,"R",19181000,"R",37726000,"R",56907000,"R",66279000,"R",11741000,"R",46961000,"R",2994000,"R",0,"R",6316000,"R",56271000,"R",1268000,"R",0,"R",80371000,"R",6214000,"R",18342000,"R",106195000,"R",39903000,"R",0,"R",0,"R",59109000,"R",59958000,"R",-849000,"R",57336000,"R",-216000,"R",56271000,"R",10641000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4732000,"A",,"R",286000,"A",,"R",198000,"R",15857000,"R",0,"R",21224000,"R",0,"R",15807000,"R",3347000,"R",0,"R",744000,"R",499000,"R",0,"R",41621000,"R",57478000,"R",1614000,"R",17000,"R",0,"R",0,"R",1631000,"R",59109000,"R",28080000,"R",15552000,"R",0,"R",0,"R",0,"R",0,"R",4511000,"R",1943000,"R",8213000,"R",3988000,"R",6819000,"R",2681000,"R",2678000,"R",4840000,"R",564000,"A",,"A",,"A",,"A",,"R",4817000,"R",0,"R",59958000,"R",24728000,"R",13006000,"R",4488000,"R",2876000,"R",837000,"R",14023000,1 ,"R",5503000,"R",33469000,"R",11434000,"R",22341000,"R",13893000,"R",476000,"R",2830000,"R",0,"R",0,"R",59000,"R",17258000,"R",13770000,"R",810000,"R",14580000,"R",2678000,1 ,"R",0,"R",1255000
175078,"R",26040000,"R",62695000,"R",866000,"R",63561000,"R",89601000,"R",18329000,"R",1474000,"R",7231000,"R",8705000,"R",12205000,"R",30482000,"R",42687000,"R",51392000,"R",11560000,"R",50932000,"R",2000000,"R",0,"R",-7954000,"R",44978000,"R",203000,"R",0,"R",134433000,"R",4927000,"R",341000,"R",139904000,"R",77006000,"R",0,"R",0,"R",51850000,"R",56162000,"R",-4312000,"R",49612000,"R",-322000,"R",44978000,"R",13787000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7504000,"R",0,"R",228000,"R",0,"R",661000,"R",22180000,"R",0,"R",19744000,"R",0,"R",4643000,"R",2404000,"R",0,"R",2228000,"R",303000,"R",0,"R",29322000,"R",51502000,"R",344000,"R",0,"R",0,"R",4000,"R",348000,"R",51850000,"R",21497000,"R",12885000,"R",25000,"R",13000,"R",1048000,"R",286000,"R",4860000,"R",2397000,"R",10467000,"R",4808000,"R",6465000,"R",2666000,"R",912000,"R",7533000,"R",1599000,"R",0,"R",0,"R",0,"R",0,"R",3355000,"R",0,"R",56162000,"R",24654000,"R",11675000,"R",3928000,"R",4052000,"R",441000,"R",11412000,1 ,"R",3802000,"R",24928000,"R",11392000,"R",18007000,"R",3371000,"R",519000,"R",1918000,"R",0,"R",1294000,"R",1497000,"R",8599000,"R",7416000,"R",271000,"R",7687000,"R",912000,1 ,"R",2747000,"R",3052000
