UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03   
460206,"R",3764000,"R",0,"R",882000,"R",0,"R",1075000,"R",0,"R",2689000,"R",3764000,"R",0,"R",1044000,"R",1789000,"R",0,"R",58000,"R",2891000,"R",2009000,"R",882000,"R",11489000,"R",8800000,"R",0,"R",2689000,"R",0,"R",2219000,"R",-2219000,"R",2689000,"R",2562000,"R",48000,"R",103000,"R",0,"R",103000,"R",49000,"R",2762000,"R",49000,"R",0,"R",49000,"R",8755000,"R",2610000,"R",0,"R",2610000,"R",103000,"R",0,"R",103000,"R",0,"R",0,"R",0,"R",0,"R",21000,"R",0,"A",,"R",0,"R",11489000,"R",2913000,"R",2223000,"R",0,"R",0,"R",0,"R",0,"R",195000,"R",190000,"R",879000,"R",847000,"R",4813000,"R",652000,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",0,"R",8800000,"R",3912000,"R",355000,"R",1773000,"R",243000,"R",0,"R",2517000,"R",2151000,"R",0, 1
460455,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",155161,"R",54550,"R",10574,"R",10574,"R",0,"R",0,"R",220285,"R",0,"R",0,"R",0,"R",841722,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",757,"R",4916,"A",,"A",,"R",0,"R",847395,"R",188587,"R",187227,"R",0,"R",0,"R",0,"R",0,"R",26027,"R",19506,"R",118065,"R",114944,"R",303642,"R",104460,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",636321,"R",426137,"R",15702,"R",2128,"R",1423,"R",0,"R",190931,"A",,"A",,-2
460516,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",345319,"Z",0,"Z",0,"Z",0,"Z",0,"R",2000,"R",347319,"Z",0,"Z",0,"Z",0,"R",906374,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",102393,"A",,"A",,"R",17470,"R",1026237,"R",386130,"R",246800,"Z",0,"Z",0,"Z",0,"Z",0,"R",269164,"Z",0,"R",297131,"R",160675,"R",96360,"Z",0,"A",,"A",,"Z",0,"A",,"A",,"R",244151,"R",0,"R",1292936,"R",407475,"R",28337,"R",269164,"R",54851,"Z",0,"R",533109,"A",,"A",,-2
460525,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",462187,"Z",0,"Z",0,"Z",0,"Z",0,"R",3620,"R",465807,"Z",0,"Z",0,"Z",0,"R",1296662,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",25143,"A",,"A",,"R",55467,"R",1377272,"R",401729,"R",285320,"Z",0,"Z",0,"Z",0,"Z",0,"R",363584,"Z",0,"R",423131,"R",278523,"R",125578,"Z",0,"A",,"A",,"Z",0,"A",,"A",,"R",363445,"R",0,"R",1677467,"R",563843,"R",38758,"R",363584,"R",53664,"Z",0,"R",657618,"A",,"A",,-2
460534,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1043395,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1043395,"Z",0,"Z",0,"Z",0,"R",2332499,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",107610,"A",,"A",,"R",24421,"R",2464530,"R",657936,"R",355481,"Z",0,"Z",0,"Z",0,"Z",0,"R",292067,"Z",0,"R",562058,"R",385921,"R",255740,"Z",0,"A",,"A",,"Z",0,"A",,"A",,"R",536743,"R",0,"R",2304544,"R",741402,"R",58669,"R",292067,"R",141581,"Z",0,"R",1070825,"A",,"A",,-2
460543,"R",17242000,"R",0,"R",12983000,"R",0,"R",4172000,"R",0,"R",13070000,"R",17242000,"R",1456000,"R",14124000,"R",5771000,"R",336000,"R",0,"R",21687000,"R",8704000,"R",12983000,"R",24998000,"R",22014000,"R",0,"R",2984000,"R",8035000,"R",2081000,"R",-30000,"R",13070000,"R",4250000,"R",3637000,"R",0,"R",0,"R",0,"R",0,"R",7887000,"R",973000,"R",0,"R",973000,"R",23597000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",428000,"R",0,"A",,"R",973000,"R",24998000,"R",4425000,"R",2671000,"R",0,"R",0,"R",0,"R",0,"R",4035000,"R",282000,"R",10583000,"R",4598000,"R",2957000,"R",370000,"R",0,"R",0,"R",0,"A",,"A",,"R",14000,"R",0,"R",22014000,"R",7921000,"R",1659000,"R",772000,"R",793000,"R",0,"R",10869000,"R",0,"R",0, 3
460552,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",214494,"R",0,"R",18000,"R",18000,"R",0,"R",30000,"R",262494,"R",0,"R",0,"R",0,"R",1502750,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8493,"A",,"A",,"R",0,"R",1511243,"R",424587,"R",392563,"R",0,"R",0,"R",0,"R",0,"R",111458,"R",88596,"R",95648,"R",86585,"R",142365,"R",129036,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",774058,"R",696780,"R",7842,"R",40125,"R",20051,"R",0,"R",9260,"A",,"A",,-2
460640,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",105812,"R",3650,"Z",0,"Z",0,"Z",0,"Z",0,"R",109462,"Z",0,"Z",0,"Z",0,"R",531202,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4971,"R",69302,"A",,"A",,"R",0,"R",605475,"R",106414,"R",54016,"Z",0,"Z",0,"Z",0,"Z",0,"R",45996,"R",40085,"R",189248,"R",73363,"R",448625,"R",100696,"A",,"A",,"Z",0,"A",,"A",,"R",17177,"R",0,"R",807460,"R",268160,"R",40046,"R",172432,"R",7523,"R",0,"R",319299,"A",,"A",,-2
460701,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",405669,"R",0,"R",0,"R",0,"R",0,"R",0,"R",405669,"R",0,"R",0,"R",0,"R",1002299,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",45826,"A",,"A",,"R",37273,"R",1085398,"R",845879,"R",374657,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",189645,"R",0,"R",1035524,"R",374657,"R",0,"R",189645,"R",4451,"R",9706,"R",457065,"A",,"A",,-2
460738,"R",12128480,"R",0,"R",63800,"R",2670737,"R",6344093,"R",0,"R",5784387,"R",12128480,"R",0,"R",0,"R",815921,"R",0,"R",0,"R",815921,"R",752121,"R",63800,"R",17200087,"R",15124219,"R",0,"R",2075868,"R",1096200,"R",5968650,"R",-3356331,"R",5784387,"R",425464,"R",0,"R",0,"R",0,"R",0,"R",1751242,"R",2176706,"R",1608805,"R",70437,"R",1679242,"R",16455109,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",734746,"Z",0,"R",10232,"R",17200087,"R",3125079,"R",1749491,"R",0,"R",0,"R",0,"R",0,"R",1386626,"R",549955,"R",4365708,"R",2139719,"R",6117485,"R",2622054,"R",129321,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",15124219,"R",7061219,"R",906839,"R",16879,"R",822331,"R",374485,"R",5942466,"R",19802,"R",11671, 3
460756,"R",2262143,"R",0,"R",82474,"R",0,"R",720392,"R",0,"R",1541751,"R",2262143,"R",0,"R",0,"R",246446,"R",0,"R",174167,"R",420613,"R",338139,"R",82474,"R",6784571,"R",5636717,"R",0,"R",1147854,"R",-256235,"R",650132,"R",0,"R",1541751,"R",1803324,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1803324,"R",0,"R",0,"R",0,"R",6740859,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",43712,"R",6784571,"R",715565,"R",715565,"R",0,"R",0,"R",0,"R",0,"R",135058,"R",135058,"R",71146,"R",71146,"R",929440,"R",929440,"R",0,"R",0,"R",0,"A",,"A",,"R",3785508,"R",53948,"R",5636717,"R",1905157,"R",287959,"R",12442,"R",12752,"R",18153,"R",3400254,"A",,"A",,-2
460765,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",151781,"R",0,"R",0,"R",0,"R",0,"R",0,"R",151781,"R",0,"R",0,"R",0,"R",369296,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",32712,"A",,"A",,"R",0,"R",402008,"R",209053,"R",154032,"Z",0,"Z",0,"R",7946,"R",5973,"R",16957,"R",8276,"R",8473,"R",2986,"R",51080,"R",18602,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",293509,"R",189869,"R",0,"R",100080,"R",3560,"Z",0,"R",0,"A",,"A",,-2
460817,"R",4777262,"R",121316,"R",289251,"R",0,"R",802122,"R",132871,"R",3975140,"R",4777262,"R",0,"R",776369,"R",844331,"R",0,"R",0,"R",1620700,"R",1331449,"R",289251,"R",8111592,"R",7494426,"R",0,"R",617166,"R",-258768,"R",3616742,"R",0,"R",3975140,"R",2118039,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2118039,"R",0,"R",0,"R",0,"R",7734117,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",65694,"R",298927,"A",,"R",12854,"R",8111592,"R",1413536,"R",708468,"R",0,"R",0,"R",0,"R",0,"R",178355,"R",178355,"R",471179,"R",471179,"R",606616,"R",606616,"R",306594,"R",0,"R",0,"A",,"A",,"R",4518146,"R",192841,"R",7494426,"R",2157459,"R",131633,"R",869625,"R",133150,"R",0,"R",4202559,"R",-956983,"R",4785, 2
460826,"R",1368982,"R",11500,"R",101977,"R",0,"R",881520,"R",39248,"R",487462,"R",1368982,"R",0,"R",146334,"R",813313,"R",0,"R",0,"R",959647,"R",857670,"R",101977,"R",6603404,"R",6405824,"R",0,"R",197580,"R",381930,"R",-92048,"R",0,"R",487462,"R",2248896,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2248896,"R",0,"R",0,"R",0,"R",6364313,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22807,"R",210596,"A",,"R",5688,"R",6603404,"R",1417686,"R",732377,"R",0,"R",0,"R",0,"R",0,"R",238556,"R",238556,"R",369880,"R",369880,"R",327027,"R",327027,"R",219955,"R",0,"R",0,"A",,"A",,"R",3832720,"R",0,"R",6405824,"R",1667840,"R",89258,"R",660469,"R",89386,"R",0,"R",3898871,"R",-956983,"R",4785, 2
460835,"R",10733674,"R",18255,"R",149637,"R",0,"R",1035934,"R",124768,"R",9697740,"R",10733674,"R",0,"R",457014,"R",837334,"R",0,"R",0,"R",1294348,"R",1144711,"R",149637,"R",9111205,"R",8157848,"R",0,"R",953357,"R",-673168,"R",9417551,"R",0,"R",9697740,"R",2829703,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2829703,"R",0,"R",0,"R",0,"R",8666976,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",108837,"R",319990,"A",,"R",15402,"R",9111205,"R",1761277,"R",921683,"R",0,"R",0,"R",0,"R",0,"R",406181,"R",406181,"R",335356,"R",335356,"R",538499,"R",538499,"R",315558,"R",0,"R",0,"A",,"A",,"R",4800977,"R",33961,"R",8157848,"R",2235680,"R",136239,"R",670532,"R",121567,"R",0,"R",4993830,"R",-956983,"R",4785, 2
460862,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",515009,"R",0,"R",0,"R",0,"R",0,"R",0,"R",515009,"R",0,"R",0,"R",0,"R",2267751,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1675,"R",867911,"A",,"A",,"R",0,"R",3137337,"R",1284233,"R",409145,"Z",0,"Z",0,"Z",0,"Z",0,"R",305238,"R",134549,"R",49700,"R",49700,"R",1597889,"R",414310,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",3237060,"R",1007704,"R",57104,"R",1070926,"R",46492,"R",7711,"R",1047123,"A",,"A",,-2
460871,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1227091,"R",27426,"R",0,"R",0,"R",0,"R",360831,"R",1615348,"R",360831,"R",0,"R",360831,"R",10117283,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10117283,"R",2664321,"R",2482589,"R",0,"R",0,"R",0,"R",0,"R",3981158,"R",1219826,"R",1275931,"R",543695,"R",1101582,"R",433318,"R",155,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9023147,"R",4679428,"R",534709,"R",1564756,"R",172947,"R",0,"R",2071307,"A",,"A",,-2
460914,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",468179,"R",0,"R",0,"R",0,"R",0,"R",0,"R",468179,"R",0,"R",0,"R",0,"R",3464191,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4724,"R",659261,"A",,"A",,"R",480355,"R",4608531,"R",1525794,"R",626607,"R",0,"R",0,"R",0,"R",0,"R",437767,"R",151232,"R",167758,"R",156141,"R",825787,"R",440630,"A",,"A",,"R",0,"A",,"A",,"R",1073831,"R",0,"R",4030937,"R",1374610,"R",106111,"R",395629,"R",226041,"R",768,"R",1927778,"A",,"A",,-2
460932,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",179218,"R",0,"R",0,"R",0,"R",0,"R",0,"R",179218,"R",0,"R",0,"R",0,"R",990107,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",990107,"R",91255,"R",91255,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",556718,"R",79553,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",647973,"R",170808,"R",0,"R",185621,"R",17577,"R",0,"R",273967,"A",,"A",,-2
460969,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",872727,"R",0,"R",34390,"R",0,"R",34390,"R",0,"R",907117,"R",0,"R",0,"R",0,"R",1963528,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",1963528,"R",238963,"R",66721,"R",0,"R",0,"R",0,"R",0,"R",120035,"R",78220,"R",79400,"R",12700,"R",377265,"R",203500,"A",,"A",,"R",0,"A",,"A",,"R",987446,"R",0,"R",1803109,"R",361141,"R",0,"R",355521,"R",24500,"R",0,"R",1061947,"A",,"A",,-2
460978,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",629017,"R",21139,"R",0,"R",0,"Z",0,"R",41947,"R",692103,"Z",0,"Z",0,"Z",0,"R",1901168,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",385585,"A",,"A",,"R",574718,"R",2861471,"R",361624,"R",310391,"Z",0,"Z",0,"Z",0,"Z",0,"R",93791,"R",78159,"R",561976,"R",468314,"R",0,"R",0,"A",,"A",,"Z",0,"A",,"A",,"R",1262580,"R",0,"R",2279971,"R",856864,"R",144688,"R",1150860,"R",111720,"R",0,"R",15839,"A",,"A",,-2
460987,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",358227,"Z",0,"R",51979,"R",51979,"Z",0,"R",4500,"R",414706,"R",0,"Z",0,"R",0,"R",1037015,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",1037015,"R",225457,"R",222010,"Z",0,"Z",0,"Z",0,"Z",0,"R",66357,"R",64500,"R",23564,"R",20651,"R",43154,"R",42520,"A",,"A",,"R",0,"A",,"A",,"R",95837,"R",51319,"R",454369,"R",401000,"R",14000,"R",5000,"R",0,"R",0,"R",34369,"A",,"A",,-2
460996,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",380744,"R",0,"R",0,"R",0,"R",0,"R",158247,"R",538991,"Z",0,"Z",0,"Z",0,"R",1258464,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",441104,"A",,"A",,"R",0,"R",1699568,"R",262925,"R",226734,"Z",0,"Z",0,"Z",0,"Z",0,"R",214987,"R",77817,"R",156642,"R",152096,"R",195935,"R",27500,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",830489,"R",484147,"R",4664,"R",33048,"R",54607,"R",0,"R",254023,"A",,"A",,-2
461005,"R",3450139,"R",0,"R",212114,"R",504726,"R",4077729,"Z",0,"R",-627590,"R",3450139,"R",0,"R",0,"R",426422,"R",0,"R",0,"R",426422,"R",214308,"R",212114,"R",5548094,"R",3701459,"R",-1765202,"R",81433,"R",0,"R",-735662,"R",26639,"R",-627590,"R",1509738,"R",53250,"R",9039,"R",9039,"R",0,"R",0,"R",1572027,"R",0,"R",0,"R",0,"R",5548094,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5548094,"R",1855648,"R",1340585,"R",0,"R",0,"R",0,"R",0,"R",79025,"R",66776,"R",570649,"R",231622,"R",1196137,"R",342926,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",3701459,"R",1981909,"R",260841,"R",321142,"R",178149,"R",0,"R",959418,"A",,"A",,-2
461023,"R",10349953,"R",472847,"R",179792,"Z",0,"R",6710292,"R",9219,"R",3639661,"R",10349953,"Z",0,"R",229307,"R",734170,"Z",0,"R",106124,"R",1069601,"R",889809,"R",179792,"R",5728908,"R",4339786,"R",0,"R",1389122,"R",-1183661,"R",3434200,"R",0,"R",3639661,"R",1973940,"R",0,"R",315724,"R",315724,"R",0,"R",0,"R",2289664,"R",0,"R",0,"R",0,"R",5726473,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2435,"R",5728908,"R",631663,"R",631663,"Z",0,"Z",0,"R",400000,"R",400000,"R",280000,"R",272590,"R",420000,"R",287297,"R",500000,"R",471871,"R",600000,"Z",0,"Z",0,"Z",0,"Z",0,"R",1508123,"R",450000,"R",4339786,"R",2513421,"R",226108,"R",112048,"R",112125,"Z",0,"R",1376084,"A",,"A",,-2
461111,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"P",210471,"P",0,"P",25605,"P",25605,"P",0,"P",0,"P",236076,"P",0,"P",0,"P",0,"P",232448,"P",17223,"P",0,"P",17223,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",85,"P",193769,"A",,"A",,"P",57877,"P",501402,"P",116488,"P",113316,"P",0,"P",0,"P",5277,"P",0,"P",23852,"P",0,"P",47321,"P",0,"P",179786,"P",106351,"A",,"A",,"P",0,"A",,"A",,"P",166538,"P",29601,"P",539262,"P",249268,"P",19234,"P",15670,"P",0,"P",6337,"P",248752,"A",,"A",,-2
461148,"R",32340617,"R",0,"R",2585553,"R",0,"R",14163652,"R",0,"R",18176965,"R",32340617,"R",2430771,"R",0,"R",7017907,"R",0,"R",0,"R",9448678,"R",6863125,"R",2585553,"R",88220700,"R",87572193,"R",0,"R",648507,"R",-257800,"R",17786258,"R",0,"R",18176965,"R",1058112,"R",98346,"R",0,"R",0,"R",0,"R",12444577,"R",13601035,"R",0,"R",0,"R",0,"R",87276830,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19440,"Z",0,"Z",0,"Z",0,"R",924430,"R",88220700,"R",34061137,"R",22036628,"Z",0,"Z",0,"Z",0,"Z",0,"R",4102873,"R",2956344,"R",10015869,"R",7300823,"R",36143684,"R",9508707,"R",2959114,"R",65000,"R",289516,"Z",0,"Z",0,"R",0,"R",0,"R",87572193,"R",41867502,"R",5717273,"R",1204969,"R",1121619,"R",0,"R",37660830,"A",,"A",,-2
461175,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",399981,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",399981,"R",0,"R",0,"R",0,"R",689213,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",61027,"A",,"A",,"R",67538,"R",817778,"R",121761,"R",84556,"Z",0,"Z",0,"Z",0,"Z",0,"R",238245,"R",176592,"R",8915,"R",4451,"R",368125,"R",71231,"A",,"A",,"Z",0,"A",,"A",,"R",62279,"R",550,"R",799325,"R",337380,"R",550,"R",1716,"R",3838,"R",12190,"R",443651,"A",,"A",,-2
461193,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",445306,"R",0,"R",0,"R",0,"R",0,"R",0,"R",445306,"R",0,"R",0,"R",0,"R",2822334,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",51248,"R",280716,"A",,"A",,"R",3,"R",3154301,"R",933294,"R",541074,"R",0,"R",0,"R",0,"R",0,"R",59880,"R",7580,"R",404091,"R",383356,"R",668418,"R",535678,"A",,"A",,"R",445306,"A",,"A",,"R",0,"R",0,"R",2510989,"R",1467688,"R",63412,"R",129957,"R",23726,"R",35843,"R",790363,"A",,"A",,-2
461218,"R",936503,"R",0,"R",153897,"R",9688,"R",137920,"Z",0,"R",798583,"R",936503,"R",0,"R",53725,"R",218672,"Z",0,"Z",0,"R",272397,"R",118500,"R",153897,"R",2653188,"R",2636644,"R",7378,"R",23922,"Z",0,"R",774661,"R",0,"R",798583,"R",829957,"Z",0,"R",184864,"R",184864,"Z",0,"Z",0,"R",1014821,"Z",0,"Z",0,"Z",0,"R",2653188,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",0,"R",2653188,"R",908761,"R",679634,"R",0,"R",0,"R",0,"R",0,"R",170142,"R",167229,"R",394144,"R",381913,"R",1163597,"R",314260,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",0,"R",2636644,"R",1543036,"R",20381,"R",147744,"R",36425,"Z",0,"R",889058,"R",0,"R",0, 3
